id,file,symbol_or_kind,lines,match_count,snippet,current_mechanism,current_role_ownership_assumption,target_capability,server_enforcement,rls_enforcement,ui_enforcement,owner_user_id_class,migration_dependency,wave,risk,test_required,scope
0390,supabase/migrations/20261323000000_bring_business_cutover.sql,current_user_venue_id,394,1,v_venue_id := public.current_user_venue_id();,SQL/RPC current_user_venue_id(),owner_user_id venue then staff venue LIMIT 1,ACTIVE_VENUE_CONTEXT,Y,Y,N,,active venue context,2,H,Y,venue_team
0391,supabase/migrations/20261329000000_floor_plan_staff_write_gates.sql,current_user_role_rpc,"26,30,31,35,39,40,44,48,49,53,57,58,62,66,67,71,78,82",18,with check (current_user_role() is distinct from 'staff');,SQL/RPC current_user_role(),prefers venues.owner_user_id then staff role LIMIT 1,events.floor_plans,Y,Y,N,,staff narrowing / finance caps,7,M,Y,venue_team
0392,supabase/migrations/20261337000000_lifecycle_booking_events.sql,current_user_venue_id,"94,95,155",3,using (venue_id = public.current_user_venue_id()),SQL/RPC current_user_venue_id(),owner_user_id venue then staff venue LIMIT 1,ACTIVE_VENUE_CONTEXT,Y,Y,N,,active venue context,2,H,Y,venue_team
0393,supabase/migrations/20261339000000_reporting_frozen_acquisition_source.sql,current_user_venue_id,"109,167",2,where l.venue_id = public.current_user_venue_id(),SQL/RPC current_user_venue_id(),owner_user_id venue then staff venue LIMIT 1,reports.view|reports.schedule,Y,Y,N,,remaining role-string retirement,9,M,Y,venue_team
0394,supabase/migrations/20261339000000_reporting_frozen_acquisition_source.sql,owner_user_id,"201,399",2,where owner_user_id = auth.uid();,venues.owner_user_id reference,singular venue owner column,reports.view|reports.schedule,Y,partial,N,d_obsolete_ownership_auth_signal,remaining role-string retirement,9,M,Y,venue_team
0395,supabase/migrations/20261343000000_commercial_selections.sql,current_user_venue_id,"54,55",2,using      (venue_id = public.current_user_venue_id()),SQL/RPC current_user_venue_id(),owner_user_id venue then staff venue LIMIT 1,ACTIVE_VENUE_CONTEXT,Y,Y,N,,active venue context,2,H,Y,venue_team
0396,supabase/migrations/20261346000000_inbox_pass2_foundation.sql,current_user_venue_id,97,1,v_venue_id := current_user_venue_id();,SQL/RPC current_user_venue_id(),owner_user_id venue then staff venue LIMIT 1,ACTIVE_VENUE_CONTEXT,Y,Y,N,,active venue context,2,H,Y,venue_team
0397,supabase/migrations/20261347000000_communication_permissions.sql,current_user_venue_id,"45,46",2,using (venue_id = public.current_user_venue_id()),SQL/RPC current_user_venue_id(),owner_user_id venue then staff venue LIMIT 1,ACTIVE_VENUE_CONTEXT,Y,Y,N,,active venue context,2,H,Y,venue_team
0398,supabase/migrations/20261348000000_venue_twilio_accounts.sql,current_user_venue_id,40,1,using (venue_id = public.current_user_venue_id());,SQL/RPC current_user_venue_id(),owner_user_id venue then staff venue LIMIT 1,ACTIVE_VENUE_CONTEXT,Y,Y,N,,active venue context,2,H,Y,venue_team
0399,supabase/migrations/20261349000000_venue_texting_registrations.sql,current_user_venue_id,"79,84,89,90",4,using (venue_id = public.current_user_venue_id());,SQL/RPC current_user_venue_id(),owner_user_id venue then staff venue LIMIT 1,settings.texting,Y,Y,N,,sensitive capability conversion,6,M,Y,venue_team
0400,supabase/migrations/20261352000000_venue_schedule_item_types_catalog.sql,current_user_role_rpc,"366,373,377,384",4,"and public.current_user_role() in ('owner', 'manager')",SQL/RPC current_user_role(),prefers venues.owner_user_id then staff role LIMIT 1,LEGACY_ROLE_RESOLUTION,Y,Y,N,,remaining role-string retirement,9,M,Y,venue_team
0401,supabase/migrations/20261352000000_venue_schedule_item_types_catalog.sql,current_user_venue_id,"360,365,372,376,383",5,using (venue_id = public.current_user_venue_id());,SQL/RPC current_user_venue_id(),owner_user_id venue then staff venue LIMIT 1,ACTIVE_VENUE_CONTEXT,Y,Y,N,,active venue context,2,H,Y,venue_team
0402,supabase/migrations/20261352000000_venue_schedule_item_types_catalog.sql,in_owner_manager_sql,"366,373,377,384",4,"and public.current_user_role() in ('owner', 'manager')","RLS/SQL current_user_role() in ('owner','manager')",owner|manager,LEGACY_ROLE_RLS_GATE,Y,Y,N,,remaining role-string retirement,9,H,Y,venue_team
0403,supabase/migrations/20261355000000_contracts_signing_integrity.sql,current_user_role_rpc,331,1,"or current_user_role() in ('owner', 'manager')",SQL/RPC current_user_role(),prefers venues.owner_user_id then staff role LIMIT 1,contracts.venue_sign|documents.delete,Y,Y,N,,sensitive capability conversion,6,M,Y,venue_team
0404,supabase/migrations/20261355000000_contracts_signing_integrity.sql,current_user_venue_id,"326,328",2,using (venue_id = current_user_venue_id()),SQL/RPC current_user_venue_id(),owner_user_id venue then staff venue LIMIT 1,contracts.venue_sign|documents.delete,Y,Y,N,,sensitive capability conversion,6,M,Y,venue_team
0405,supabase/migrations/20261355000000_contracts_signing_integrity.sql,in_owner_manager_sql,331,1,"or current_user_role() in ('owner', 'manager')","RLS/SQL current_user_role() in ('owner','manager')",owner|manager,contracts.venue_sign|documents.delete,Y,Y,N,,sensitive capability conversion,6,H,Y,venue_team
0406,supabase/migrations/20261357000000_inbox_product_filters.sql,current_user_venue_id,41,1,v_venue_id := current_user_venue_id();,SQL/RPC current_user_venue_id(),owner_user_id venue then staff venue LIMIT 1,ACTIVE_VENUE_CONTEXT,Y,Y,N,,active venue context,2,H,Y,venue_team
0407,supabase/migrations/20261358000000_inbox_event_attribute_filters.sql,current_user_venue_id,57,1,v_venue_id := current_user_venue_id();,SQL/RPC current_user_venue_id(),owner_user_id venue then staff venue LIMIT 1,ACTIVE_VENUE_CONTEXT,Y,Y,N,,active venue context,2,H,Y,venue_team
0408,supabase/migrations/20261361000000_offerings_and_event_order_model.sql,current_user_venue_id,"62,63,67,68,138,142",6,using      (venue_id = public.current_user_venue_id()),SQL/RPC current_user_venue_id(),owner_user_id venue then staff venue LIMIT 1,ACTIVE_VENUE_CONTEXT,Y,Y,N,,active venue context,2,H,Y,venue_team
0409,supabase/migrations/20261364000000_vendor_inactive_filter_and_checkin_notification.sql,owner_user_id,420,1,and v.owner_user_id = auth.uid(),venues.owner_user_id reference,singular venue owner column,OWNER_USER_ID_REF,Y,partial,N,d_obsolete_ownership_auth_signal,multi-owner + account contact,4,H,Y,venue_team
0410,supabase/migrations/20261365000000_vendor_network_inquiry_and_process.sql,current_user_venue_id,"55,56,1353",3,using (venue_id = public.current_user_venue_id()),SQL/RPC current_user_venue_id(),owner_user_id venue then staff venue LIMIT 1,settings.venue_profile,Y,Y,N,,remaining role-string retirement,9,M,Y,venue_team
0411,supabase/migrations/20261367000000_seating_release_completion.sql,current_user_role_rpc,"24,34,44",3,"select public.current_user_role() in ('owner', 'manager', 'coordinator', 'staff');",SQL/RPC current_user_role(),prefers venues.owner_user_id then staff role LIMIT 1,events.floor_plans,Y,Y,N,,staff narrowing / finance caps,7,M,Y,venue_team
0412,supabase/migrations/20261367000000_seating_release_completion.sql,current_user_venue_id,"132,358,419,467,490,541",6,v_venue_id uuid := current_user_venue_id();,SQL/RPC current_user_venue_id(),owner_user_id venue then staff venue LIMIT 1,events.floor_plans,Y,Y,N,,staff narrowing / finance caps,7,M,Y,venue_team
0413,supabase/migrations/20261367000000_seating_release_completion.sql,in_owner_manager_sql,44,1,"select public.current_user_role() in ('owner', 'manager');","RLS/SQL current_user_role() in ('owner','manager')",owner|manager,events.floor_plans,Y,Y,N,,staff narrowing / finance caps,7,H,Y,venue_team
0414,supabase/migrations/20261369000000_questionnaire_review_changes_loop.sql,current_user_venue_id,67,1,using (venue_id = public.current_user_venue_id());,SQL/RPC current_user_venue_id(),owner_user_id venue then staff venue LIMIT 1,ACTIVE_VENUE_CONTEXT,Y,Y,N,,active venue context,2,H,Y,venue_team
0415,supabase/migrations/20261370000000_documents_workspace_completion.sql,current_user_venue_id,"50,51,72,144,390,397,404,408,415",9,using      (venue_id = public.current_user_venue_id()),SQL/RPC current_user_venue_id(),owner_user_id venue then staff venue LIMIT 1,ACTIVE_VENUE_CONTEXT,Y,Y,N,,active venue context,2,H,Y,venue_team
0416,supabase/migrations/20261377000000_lead_duplicate_reviews.sql,current_user_venue_id,"40,41",2,using (venue_id = public.current_user_venue_id()),SQL/RPC current_user_venue_id(),owner_user_id venue then staff venue LIMIT 1,ACTIVE_VENUE_CONTEXT,Y,Y,N,,active venue context,2,H,Y,venue_team
0417,supabase/migrations/20261378000000_workspace_provisioning_white_glove.sql,current_user_venue_id,"103,107,108,112,147",5,using (venue_id = public.current_user_venue_id());,SQL/RPC current_user_venue_id(),owner_user_id venue then staff venue LIMIT 1,ACTIVE_VENUE_CONTEXT,Y,Y,N,,active venue context,2,H,Y,venue_team
0418,supabase/migrations/20261378000000_workspace_provisioning_white_glove.sql,owner_user_id,"160,187,216,220,227,260,261,269",8,p_owner_user_id uuid,venues.owner_user_id reference,singular venue owner column,OWNER_USER_ID_REF,Y,partial,N,a_account_contact,multi-owner + account contact,4,H,Y,venue_team
0419,supabase/migrations/20261381000000_fix_activate_venue_enrollment_ambiguous_venue_id.sql,owner_user_id,"12,40,69,73,80,113,114,122",8,p_owner_user_id uuid,venues.owner_user_id reference,singular venue owner column,OWNER_USER_ID_REF,Y,partial,N,a_account_contact,multi-owner + account contact,4,H,Y,venue_team
0420,supabase/migrations/20261382000000_lifecycle_booking_unknown_date.sql,current_user_venue_id,42,1,where e.venue_id = public.current_user_venue_id(),SQL/RPC current_user_venue_id(),owner_user_id venue then staff venue LIMIT 1,ACTIVE_VENUE_CONTEXT,Y,Y,N,,active venue context,2,H,Y,venue_team
0421,supabase/migrations/20261389000000_post_event_feedback_review_loop.sql,current_user_venue_id,"3,283,380,413",4,-- 2) Fix venue RPCs: camelCase payloads + current_user_venue_id() (staff access),SQL/RPC current_user_venue_id(),owner_user_id venue then staff venue LIMIT 1,ACTIVE_VENUE_CONTEXT,Y,Y,N,,active venue context,2,H,Y,venue_team
0422,supabase/migrations/20261390000000_analytics_venue_staff_resolution.sql,current_user_venue_id,"7,33,41,49,53",5,-- not_found / empty results even though current_user_venue_id() already,SQL/RPC current_user_venue_id(),owner_user_id venue then staff venue LIMIT 1,ACTIVE_VENUE_CONTEXT,Y,Y,N,,active venue context,2,H,Y,venue_team
0423,supabase/migrations/20261390000000_analytics_venue_staff_resolution.sql,owner_user_id,"5,32,40,48",4,-- get_luv_rollups() still resolved the venue via venues.owner_user_id =,venues.owner_user_id reference,singular venue owner column,OWNER_USER_ID_REF,Y,partial,N,a_account_contact_or_historical,multi-owner + account contact,4,H,Y,venue_team
0424,supabase/migrations/20261397000000_reporting_business_record_boundary.sql,current_user_venue_id,"226,243,267,279,415,452",6,where i.venue_id = public.current_user_venue_id(),SQL/RPC current_user_venue_id(),owner_user_id venue then staff venue LIMIT 1,reports.view|reports.schedule,Y,Y,N,,remaining role-string retirement,9,M,Y,venue_team
0425,supabase/migrations/20261399000000_identity_confirmation_relationships.sql,current_user_venue_id,221,1,else public.current_user_venue_id(),SQL/RPC current_user_venue_id(),owner_user_id venue then staff venue LIMIT 1,ACTIVE_VENUE_CONTEXT,Y,Y,N,,active venue context,2,H,Y,venue_team
0426,supabase/migrations/20261399600000_tour_protection_requests.sql,current_user_venue_id,"86,87",2,using (venue_id = public.current_user_venue_id()),SQL/RPC current_user_venue_id(),owner_user_id venue then staff venue LIMIT 1,ACTIVE_VENUE_CONTEXT,Y,Y,N,,active venue context,2,H,Y,venue_team
0427,supabase/migrations/20261400600000_inbox_open_lead_lifecycle_filter.sql,current_user_venue_id,61,1,v_venue_id := current_user_venue_id();,SQL/RPC current_user_venue_id(),owner_user_id venue then staff venue LIMIT 1,ACTIVE_VENUE_CONTEXT,Y,Y,N,,active venue context,2,H,Y,venue_team
0428,supabase/migrations/20261400700000_inbox_conversation_ownership.sql,current_user_venue_id,197,1,v_venue_id := current_user_venue_id();,SQL/RPC current_user_venue_id(),owner_user_id venue then staff venue LIMIT 1,ACTIVE_VENUE_CONTEXT,Y,Y,N,,active venue context,2,H,Y,venue_team
0429,supabase/migrations/20261402100000_inbox_needs_response_persisted.sql,current_user_venue_id,"96,122,223",3,v_venue_id := current_user_venue_id();,SQL/RPC current_user_venue_id(),owner_user_id venue then staff venue LIMIT 1,ACTIVE_VENUE_CONTEXT,Y,Y,N,,active venue context,2,H,Y,venue_team
0430,supabase/migrations/20261402400000_canonical_booked_transition.sql,current_user_venue_id,"83,101,118,259",4,where i.venue_id = public.current_user_venue_id(),SQL/RPC current_user_venue_id(),owner_user_id venue then staff venue LIMIT 1,ACTIVE_VENUE_CONTEXT,Y,Y,N,,active venue context,2,H,Y,venue_team
0431,supabase/migrations/20261402700000_inbox_active_lifecycle_population.sql,current_user_venue_id,"18,104",2,and c.venue_id = current_user_venue_id(),SQL/RPC current_user_venue_id(),owner_user_id venue then staff venue LIMIT 1,ACTIVE_VENUE_CONTEXT,Y,Y,N,,active venue context,2,H,Y,venue_team
0432,supabase/migrations/20261402800000_inbox_header_matches_visible_tabs.sql,current_user_venue_id,16,1,and c.venue_id = current_user_venue_id(),SQL/RPC current_user_venue_id(),owner_user_id venue then staff venue LIMIT 1,ACTIVE_VENUE_CONTEXT,Y,Y,N,,active venue context,2,H,Y,venue_team
0433,supabase/migrations/20261403300000_relationship_couple_photos.sql,current_user_venue_id,58,1,venue_id = public.current_user_venue_id(),SQL/RPC current_user_venue_id(),owner_user_id venue then staff venue LIMIT 1,ACTIVE_VENUE_CONTEXT,Y,Y,N,,active venue context,2,H,Y,venue_team
0434,supabase/migrations/20261404700000_inbox_event_type_lead_filter.sql,current_user_venue_id,51,1,v_venue_id := current_user_venue_id();,SQL/RPC current_user_venue_id(),owner_user_id venue then staff venue LIMIT 1,ACTIVE_VENUE_CONTEXT,Y,Y,N,,active venue context,2,H,Y,venue_team
0435,supabase/migrations/20261404800000_reminder_before_due_offsets.sql,owner_user_id,"86,126",2,select id into v_venue_id from public.venues where owner_user_id = auth.uid();,venues.owner_user_id reference,singular venue owner column,OWNER_USER_ID_REF,Y,partial,N,d_obsolete_ownership_auth_signal,multi-owner + account contact,4,H,Y,venue_team
0436,supabase/seed.sql,owner_user_id,69,1,"id, owner_user_id, name, business_name, email, phone, website,",venues.owner_user_id reference,singular venue owner column,OWNER_USER_ID_REF,Y,partial,N,c_review_specific_actor_or_contact,multi-owner + account contact,4,H,Y,venue_team
HQ-001,workspace/** (Program 4),program4_roles,,0,Owner/Administrator/Sales/... HQ CRM roles — OUT OF SCOPE for venue-team waves,workspace/lib/program4/permissions.ts,HTC HQ internal roles,OUT_OF_SCOPE_HQ,n/a,n/a,n/a,,none,0,L,N,hq_program4_excluded
